,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Cluster
1509,0,0,1,0,0.774647887,1,1,1,0,0,0,1,1,1,0.818905473,0.63421994,0,0,1,0,0,1,0,0,0,1,0,2
1510,1,0,0,0,0.056338028,1,0,0,0,0,0,0,0,0,0.022885572,0.008919917,0,0,0,1,1,0,0,0,1,0,0,1
1511,1,0,0,0,0.014084507,0,0,1,1,0,0,0,1,1,0.242288557,0.006185091,1,1,0,0,1,0,0,0,0,1,0,3
1512,1,0,1,0,0.028169014,1,0,0,0,0,0,0,0,1,0.013432836,0.004206093,0,0,0,1,1,0,0,0,0,0,1,1
1513,0,0,0,0,0.507042254,1,1,1,1,1,1,0,0,0,0.489552239,0.279771521,0,1,0,0,0,1,0,0,0,1,0,3
1514,1,0,0,0,0.394366197,1,0,1,1,1,0,0,1,1,0.503482587,0.225213478,1,1,0,0,1,0,0,1,0,0,0,3
1515,0,0,0,0,0.098591549,1,0,0,0,0,0,0,0,0,0.251741294,0.03653358,0,1,0,0,1,0,0,0,0,0,1,3
1516,1,0,0,0,0.873239437,1,1,0,1,1,1,1,1,1,0.911442786,0.805925456,0,0,1,0,1,0,0,0,1,0,0,2
1517,1,0,1,1,0.084507042,1,0,0,0,0,0,0,0,0,0.023880597,0.016172398,0,0,0,1,1,0,0,0,0,0,1,1
1518,1,0,0,0,0.028169014,1,0,0,1,0,0,1,1,0,0.767661692,0.031658204,0,0,1,0,1,0,0,0,0,1,0,0
1519,0,0,1,1,1.0,1,0,0,0,0,0,0,0,0,0.027363184,0.170199631,0,0,0,1,0,0,1,1,0,0,0,1
1520,1,0,0,0,0.253521127,1,0,0,0,0,0,0,1,1,0.37761194,0.124001846,0,1,0,0,1,0,0,0,0,1,0,3
1521,1,0,1,0,0.816901408,1,0,0,0,0,0,0,0,0,0.001492537,0.119899608,0,0,0,1,0,0,1,1,0,0,0,1
1522,0,0,1,1,0.014084507,1,0,0,0,1,1,0,1,0,0.713930348,0.019761135,1,0,1,0,1,0,0,0,1,0,0,0
1523,1,0,1,1,0.478873239,1,1,0,0,0,0,0,0,1,0.074626866,0.099671129,0,0,0,1,1,0,0,0,0,1,0,1
1524,0,0,0,0,0.183098592,1,0,0,0,0,0,0,0,0,0.013432836,0.032494807,0,0,0,1,1,0,0,0,1,0,0,1
1525,1,0,0,0,0.183098592,1,0,0,0,1,0,0,0,0,0.568159204,0.116218555,1,0,1,0,1,0,0,0,0,1,0,0
1526,1,0,1,1,0.957746479,1,0,0,0,0,0,0,0,0,0.015422886,0.16364528,0,0,0,1,0,0,1,0,1,0,0,1
1527,0,1,1,0,0.084507042,1,1,1,1,0,1,0,0,0,0.45721393,0.052642511,0,1,0,0,1,0,0,0,0,1,0,3
1528,0,0,1,1,0.957746479,1,0,1,1,1,1,1,0,1,0.572139303,0.619588045,0,1,0,0,0,0,1,1,0,0,0,2
1529,1,0,1,1,1.0,1,1,0,1,0,1,1,1,1,0.6039801,0.659052619,0,1,0,0,0,0,1,0,0,1,0,2
1530,0,0,0,0,0.098591549,1,1,0,1,0,0,1,1,0,0.821890547,0.092401339,1,0,1,0,1,0,0,0,0,1,0,0
1531,1,0,1,1,0.042253521,1,0,1,0,0,0,0,0,0,0.318905473,0.022882529,0,1,0,0,1,0,0,0,0,1,0,3
1532,0,0,1,1,0.873239437,1,0,0,1,1,0,0,0,1,0.617412935,0.562837526,0,0,1,0,1,0,0,0,1,0,0,2
1533,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0.015920398,0.163316409,0,0,0,1,0,0,1,1,0,0,0,1
1534,1,0,0,0,0.633802817,1,0,0,0,0,0,0,0,1,0.028358209,0.105965844,0,0,0,1,0,0,1,0,0,1,0,1
1535,1,0,1,0,0.056338028,1,0,0,0,0,0,0,0,0,0.514427861,0.035927764,1,0,1,0,1,0,0,0,0,1,0,0
1536,0,0,1,0,0.408450704,1,0,0,0,1,0,0,0,1,0.315920398,0.168024463,0,1,0,0,1,0,0,0,0,0,1,3
1537,0,0,0,0,0.873239437,1,1,0,1,1,0,1,1,1,0.860696517,0.752100162,0,0,1,0,0,0,1,1,0,0,0,2
1538,1,0,0,0,0.830985915,1,0,0,0,0,0,0,0,0,0.015920398,0.128006,0,0,0,1,0,0,1,1,0,0,0,1
1539,1,0,1,0,0.873239437,1,1,0,1,1,0,1,1,1,0.888059701,0.791016617,1,0,1,0,0,1,0,0,0,1,0,2
1540,0,0,1,1,0.338028169,1,0,0,0,0,1,1,0,0,0.673134328,0.251586661,0,0,1,0,1,0,0,0,0,1,0,0
1541,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.274626866,0.003121394,1,1,0,0,1,0,0,0,0,0,1,3
1542,0,1,1,0,0.070422535,1,1,0,0,1,0,0,0,1,0.62238806,0.050576967,0,0,1,0,1,0,0,0,0,1,0,0
1543,0,0,0,0,0.295774648,1,1,0,0,0,0,0,0,0,0.069651741,0.063201015,0,0,0,1,0,0,1,0,0,0,1,1
1544,1,0,1,1,0.422535211,1,1,0,1,0,1,1,1,0,0.619900498,0.283037157,0,1,0,0,0,0,1,1,0,0,0,2
1545,1,0,1,1,0.535211268,1,0,0,0,1,1,0,0,1,0.629353234,0.356392799,0,0,1,0,1,0,0,1,0,0,0,0
1546,0,0,0,0,0.352112676,1,0,0,0,0,0,0,0,0,0.026368159,0.057639049,0,0,0,1,1,0,0,0,0,0,1,1
1547,1,0,1,0,0.732394366,1,0,1,1,1,0,1,1,1,0.874129353,0.663622202,1,0,1,0,0,1,0,1,0,0,0,2
1548,1,0,0,0,0.0,1,0,0,1,0,1,1,0,0,0.730845771,0.008412186,1,0,1,0,1,0,0,0,0,1,0,0
1549,0,0,0,0,0.154929577,1,1,1,1,0,1,0,0,1,0.487562189,0.093872606,0,1,0,0,1,0,0,0,0,1,0,3
1550,1,0,0,0,0.211267606,1,1,0,1,1,0,0,1,1,0.769651741,0.177342488,1,0,1,0,1,0,0,0,1,0,0,0
1551,1,0,0,0,0.014084507,1,0,0,0,0,0,0,0,0,0.020895522,0.003057928,0,0,0,1,1,0,0,0,0,0,1,1
1552,0,0,0,1,0.535211268,0,0,1,0,0,1,1,0,0,0.266666667,0.204454189,0,1,0,0,0,1,0,1,0,0,0,3
1553,0,0,0,0,0.0,1,1,0,0,0,0,0,0,1,0.564179104,0.006479345,1,0,1,0,1,0,0,0,0,1,0,0
1554,1,0,1,1,0.084507042,0,0,1,0,0,1,0,0,0,0.16318408,0.026286637,0,1,0,0,1,0,0,0,0,0,1,3
1555,0,1,0,0,0.042253521,1,0,0,0,0,0,0,0,0,0.508457711,0.028023309,0,0,1,0,1,0,0,0,0,1,0,0
1556,0,1,0,0,0.126760563,1,1,0,0,0,0,1,1,1,0.767164179,0.101494346,1,0,1,0,1,0,0,0,0,1,0,0
1557,1,0,0,0,0.76056338,1,0,0,1,1,0,0,0,1,0.629850746,0.518197554,0,0,1,0,1,0,0,0,0,1,0,0
1558,0,0,1,1,1.0,1,0,0,1,1,0,1,1,1,0.568656716,0.630215786,0,1,0,0,0,0,1,1,0,0,0,2
1559,1,0,1,0,0.126760563,1,0,0,0,1,0,1,1,1,0.493034826,0.073199862,0,1,0,0,1,0,0,0,1,0,0,3
1560,0,1,0,0,0.14084507,1,1,0,1,1,1,1,1,1,0.926865672,0.134346873,0,0,1,0,1,0,0,0,0,1,0,0
1561,1,0,1,1,0.197183099,1,0,0,0,0,0,0,0,0,0.279104478,0.071618971,0,1,0,0,1,0,0,0,0,1,0,3
1562,1,0,1,1,0.309859155,1,0,0,0,0,0,0,0,0,0.021393035,0.053075237,0,0,0,1,0,0,1,1,0,0,0,1
1563,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0.017910448,0.000144242,0,0,0,1,1,0,0,0,0,0,1,1
1564,1,1,0,0,0.028169014,1,0,0,0,0,0,0,0,0,0.266169154,0.012497115,1,1,0,0,1,0,0,0,0,1,0,3
1565,0,0,1,1,0.647887324,1,0,1,1,1,0,0,1,1,0.774626866,0.504575352,0,0,1,0,0,1,0,0,0,1,0,2
1566,1,0,0,1,0.197183099,1,0,0,0,0,0,0,0,0,0.013930348,0.029056081,0,0,0,1,0,1,0,0,0,0,1,1
1567,0,0,0,0,0.915492958,1,0,0,1,1,0,1,1,0,0.808457711,0.772178629,1,0,1,0,1,0,0,0,0,1,0,0
1568,1,1,1,0,0.943661972,1,0,0,1,1,1,0,0,1,0.421890547,0.456623586,0,1,0,0,0,1,0,1,0,0,0,2
1569,1,0,1,1,0.225352113,1,0,0,0,1,1,1,1,0,0.799502488,0.194570736,1,0,1,0,0,1,0,1,0,0,0,2
1570,1,0,0,0,0.084507042,1,0,0,0,0,1,1,0,1,0.410447761,0.045828525,1,1,0,0,1,0,0,0,0,0,1,3
1571,0,1,1,0,0.154929577,1,0,0,0,0,0,0,1,1,0.618905473,0.107477498,1,0,1,0,1,0,0,0,0,1,0,0
1572,1,1,1,0,0.281690141,1,1,0,1,1,0,0,1,0,0.531840796,0.170580429,0,1,0,0,0,1,0,1,0,0,0,2
1573,0,0,0,0,0.281690141,0,0,0,1,0,1,0,0,1,0.176616915,0.087854835,0,1,0,0,1,0,0,0,0,0,1,3
1574,1,0,1,1,0.774647887,1,1,1,0,0,0,1,0,0,0.467164179,0.403109855,0,1,0,0,0,1,0,1,0,0,0,2
1575,1,0,1,1,0.070422535,1,1,0,0,0,0,0,0,1,0.305472637,0.029361874,0,1,0,0,1,0,0,0,1,0,0,3
1576,1,1,0,0,0.901408451,0,0,0,1,1,0,1,1,1,0.350746269,0.403773367,0,1,0,0,0,0,1,1,0,0,0,2
1577,0,0,1,0,0.577464789,1,1,1,0,0,1,1,1,0,0.618905473,0.387387491,0,1,0,0,0,1,0,0,1,0,0,2
1578,1,0,1,1,0.943661972,1,1,1,0,1,1,1,1,1,0.903482587,0.864268405,0,0,1,0,0,0,1,1,0,0,0,2
1579,0,0,1,1,0.661971831,1,1,0,0,0,0,0,0,0,0.080099502,0.141501269,0,0,0,1,0,0,1,1,0,0,0,1
1580,1,1,0,0,0.690140845,1,1,0,1,0,1,1,1,1,0.881094527,0.614949227,0,0,1,0,0,1,0,0,0,1,0,2
1581,1,1,0,0,0.084507042,1,0,0,1,1,0,1,0,1,0.464676617,0.0547946,0,1,0,0,1,0,0,0,0,1,0,3
1582,1,0,1,1,0.873239437,1,0,0,0,0,0,0,0,0,0.010945274,0.143670667,0,0,0,1,0,0,1,0,0,1,0,1
1583,0,0,0,0,0.225352113,1,0,0,0,0,0,0,0,0,0.028358209,0.042320563,0,0,0,1,1,0,0,0,1,0,0,1
1584,1,0,1,1,0.577464789,1,0,0,0,0,0,1,0,1,0.594029851,0.388322179,1,0,1,0,1,0,0,0,1,0,0,0
1585,0,0,1,1,0.042253521,1,0,0,0,0,0,0,0,0,0.005970149,0.007546734,0,0,0,1,1,0,0,0,0,0,1,1
1586,1,0,0,1,0.85915493,1,1,0,0,0,0,0,0,0,0.077114428,0.186925917,0,0,0,1,0,0,1,1,0,0,0,1
1587,0,1,0,0,0.014084507,1,0,0,1,0,0,0,0,1,0.561691542,0.016916686,1,0,1,0,1,0,0,0,0,1,0,0
1588,1,0,1,0,0.014084507,1,0,0,0,0,0,0,0,1,0.51840796,0.01170667,0,0,1,0,1,0,0,0,0,1,0,0
1589,0,0,1,0,0.661971831,1,1,1,1,1,0,1,0,1,0.782587065,0.514037618,0,0,1,0,0,0,1,1,0,0,0,2
1590,0,0,1,0,0.366197183,1,0,0,0,0,0,0,0,0,0.012935323,0.057898685,0,0,0,1,0,0,1,1,0,0,0,1
1591,1,0,1,1,0.971830986,1,0,0,1,1,1,1,1,1,0.61840796,0.657633279,0,1,0,0,0,0,1,1,0,0,0,2
1592,0,1,0,0,0.0,1,1,0,0,1,0,1,0,1,0.70199005,0.008077544,1,0,1,0,1,0,0,0,0,1,0,0
1593,0,0,1,0,0.633802817,1,1,0,1,1,0,1,0,1,0.760199005,0.495465036,0,0,1,0,0,1,0,0,0,1,0,2
1594,0,0,0,0,0.408450704,1,0,0,0,0,0,1,1,1,0.71641791,0.31578006,1,0,1,0,1,0,0,0,0,1,0,0
1595,1,0,0,0,0.197183099,1,1,1,0,0,0,0,1,1,0.461691542,0.1125952,1,1,0,0,1,0,0,1,0,0,0,3
1596,0,0,1,1,0.957746479,1,1,0,1,1,0,1,0,0,0.771144279,0.749186476,0,0,1,0,0,1,0,0,1,0,0,2
1597,0,0,0,0,0.901408451,1,0,0,0,0,0,0,0,1,0.012935323,0.138454881,0,0,0,1,0,0,1,0,1,0,0,1
1598,0,1,1,1,1.0,1,0,1,0,1,1,1,1,1,0.854228856,0.857246711,0,0,1,0,0,0,1,0,1,0,0,2
1599,0,1,1,0,0.169014085,1,0,0,1,0,1,0,1,1,0.704477612,0.132765982,1,0,1,0,1,0,0,1,0,0,0,0
1600,0,0,0,0,0.225352113,1,0,0,0,0,0,0,0,1,0.01840796,0.030083083,0,0,0,1,0,1,0,0,0,0,1,1
1601,0,0,1,0,0.704225352,1,1,1,0,1,1,1,1,1,0.928358209,0.657921763,0,0,1,0,0,1,0,0,0,1,0,2
1602,0,0,1,1,0.704225352,1,0,1,1,0,1,0,0,0,0.42039801,0.358025617,0,1,0,0,0,0,1,0,1,0,0,2
1603,1,0,1,0,1.0,1,1,1,1,1,1,1,1,1,0.723383085,0.744264943,0,1,0,0,0,0,1,1,0,0,0,2
1604,0,0,1,1,0.929577465,1,1,0,1,1,0,0,0,0,0.688059701,0.680821602,1,0,1,0,0,1,0,0,0,1,0,2
1605,0,0,0,0,0.464788732,1,0,0,0,0,0,0,0,0,0.014427861,0.075790445,0,0,0,1,1,0,0,0,0,0,1,1
1606,0,0,1,0,0.929577465,0,0,1,1,0,1,0,1,1,0.325373134,0.404211862,0,1,0,0,0,0,1,1,0,0,0,2
1607,1,0,1,0,0.676056338,1,0,0,0,0,0,0,0,1,0.017910448,0.104350335,0,0,0,1,0,1,0,1,0,0,0,1
1608,0,0,1,1,0.732394366,1,0,0,0,0,0,0,0,1,0.011442786,0.125957766,0,0,0,1,0,0,1,0,0,0,1,1
1609,0,0,0,0,0.366197183,1,1,0,0,1,1,0,0,0,0.409950249,0.183804523,0,1,0,0,1,0,0,0,0,1,0,3
1610,1,1,0,0,0.309859155,1,0,0,1,0,0,1,1,1,0.76119403,0.262497115,1,0,1,0,1,0,0,0,0,1,0,0
1611,0,0,0,0,0.957746479,1,1,1,1,1,1,0,1,1,0.629353234,0.638639511,0,1,0,0,0,0,1,0,1,0,0,2
1612,1,0,1,1,0.014084507,0,0,0,0,0,1,0,0,0,0.107462687,0.002994461,0,1,0,0,1,0,0,1,0,0,0,3
1613,1,0,0,0,0.478873239,1,1,0,0,0,0,1,0,1,0.678606965,0.347369028,1,0,1,0,1,0,0,0,0,1,0,0
1614,1,0,1,0,0.633802817,1,0,1,1,0,1,0,1,0,0.520895522,0.370672744,0,1,0,0,0,1,0,0,0,0,1,3
1615,1,0,0,0,0.746478873,1,1,0,1,0,0,1,1,1,0.785572139,0.589735749,0,0,1,0,0,0,1,1,0,0,0,2
1616,1,0,1,0,0.774647887,1,1,0,1,0,0,1,1,1,0.7960199,0.633458343,1,0,1,0,0,1,0,0,0,1,0,2
1617,1,0,1,0,0.112676056,1,0,0,0,1,0,0,0,1,0.572139303,0.073517194,1,0,1,0,1,0,0,1,0,0,0,0
1618,0,0,0,0,0.267605634,1,1,1,0,0,1,0,0,0,0.407462687,0.13528733,0,1,0,0,1,0,0,1,0,0,0,3
1619,0,0,0,0,0.14084507,1,0,0,1,0,0,0,0,1,0.573631841,0.097807524,0,0,1,0,1,0,0,0,0,0,1,0
1620,1,1,1,0,0.408450704,1,1,0,1,0,0,1,0,1,0.714427861,0.300992384,0,0,1,0,1,0,0,0,0,1,0,0
1621,0,0,1,0,0.943661972,1,0,1,1,1,0,0,1,0,0.524378109,0.544963074,0,1,0,0,0,0,1,1,0,0,0,2
1622,0,1,1,0,0.521126761,1,1,0,1,1,0,1,1,1,0.839303483,0.46046619,0,0,1,0,1,0,0,0,0,1,0,0
1623,1,1,1,0,0.225352113,1,1,1,0,1,0,0,0,1,0.667661692,0.166703208,1,0,1,0,1,0,0,1,0,0,0,0
1624,0,0,0,0,0.661971831,1,1,0,1,1,0,1,1,1,0.874129353,0.584352643,1,0,1,0,0,1,0,0,1,0,0,2
1625,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.254228856,0.002884837,0,1,0,0,1,0,0,0,0,1,0,3
1626,0,0,1,1,0.873239437,0,0,1,1,1,0,1,1,0,0.405472637,0.425663513,0,1,0,0,0,0,1,0,0,1,0,2
1627,1,0,0,0,0.028169014,1,0,0,0,1,0,1,1,1,0.514427861,0.023269098,0,1,0,0,0,1,0,0,0,1,0,3
1628,1,0,0,0,0.661971831,1,1,0,0,0,0,0,0,0,0.060696517,0.128652204,0,0,0,1,0,1,0,1,0,0,0,1
1629,0,0,0,0,0.915492958,0,0,0,0,0,1,0,0,0,0.111442786,0.226673206,0,1,0,0,0,1,0,0,1,0,0,3
1630,1,0,1,1,0.943661972,1,1,0,1,1,0,0,0,1,0.658208955,0.660968151,0,0,1,0,0,0,1,0,1,0,0,2
1631,0,1,0,0,0.225352113,1,0,0,0,0,0,0,0,1,0.266666667,0.086752827,1,1,0,0,1,0,0,0,0,1,0,3
1632,1,0,1,1,0.084507042,1,0,0,0,0,0,0,0,0,0.023880597,0.0132991,0,0,0,1,0,1,0,0,0,0,1,1
1633,0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,0.685074627,0.716743596,0,1,0,0,0,0,1,1,0,0,0,2
1634,1,0,1,0,0.394366197,1,0,0,0,0,0,0,0,0,0.015920398,0.063956843,0,0,0,1,1,0,0,0,0,0,1,1
1635,0,0,1,0,0.507042254,1,0,0,0,1,1,0,1,1,0.717412935,0.392395569,0,0,1,0,1,0,0,0,0,1,0,0
1636,1,0,0,0,0.464788732,1,1,1,1,1,0,1,1,1,0.910945274,0.411775906,1,0,1,0,1,0,0,0,0,0,1,0
1637,1,1,0,0,0.577464789,1,1,0,0,0,0,1,0,1,0.660696517,0.406479345,1,0,1,0,1,0,0,0,0,1,0,0
1638,1,0,1,1,0.816901408,1,1,1,1,0,1,0,0,0,0.470149254,0.436475883,0,1,0,0,0,1,0,0,0,0,1,2
1639,0,0,1,1,0.14084507,1,0,0,0,0,0,1,0,1,0.609452736,0.09804985,1,0,1,0,1,0,0,1,0,0,0,0
1640,0,1,1,1,0.830985915,1,1,1,0,0,0,0,0,1,0.623880597,0.558539118,0,0,1,0,1,0,0,0,0,1,0,0
1641,1,0,0,0,0.366197183,1,0,0,1,0,1,0,0,1,0.377114428,0.163922225,0,1,0,0,1,0,0,0,0,0,1,3
1642,1,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.672139303,0.007731364,1,0,1,0,1,0,0,0,0,0,1,0
1643,0,1,0,0,0.0,1,0,0,0,0,0,1,0,1,0.605472637,0.006958228,1,0,1,0,1,0,0,0,0,1,0,0
1644,0,0,1,0,0.225352113,0,0,1,0,1,0,0,0,0,0.160696517,0.066230095,0,1,0,0,1,0,0,0,0,0,1,3
1645,0,0,1,0,0.802816901,1,0,0,0,0,0,0,0,0,0.024875622,0.134681514,0,0,0,1,0,0,1,0,0,0,1,1
1646,0,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0.005472637,0.0,0,0,0,1,0,1,0,0,0,0,1,1
1647,1,0,1,1,0.028169014,1,0,0,0,0,0,0,0,0,0.25920398,0.013351027,1,1,0,0,1,0,0,0,0,0,1,3
1648,1,0,0,0,0.732394366,1,1,1,1,1,0,0,0,0,0.721890547,0.565705054,0,0,1,0,1,0,0,0,0,1,0,0
1649,0,0,0,0,0.478873239,1,1,0,0,0,0,0,0,1,0.073134328,0.101828987,0,0,0,1,1,0,0,0,0,1,0,1
1650,0,0,1,1,0.690140845,1,1,1,0,1,0,1,1,0,0.872636816,0.614239557,1,0,1,0,1,0,0,0,1,0,0,2
1651,0,0,1,1,0.943661972,1,1,0,1,0,1,0,1,0,0.522885572,0.558637203,0,1,0,0,0,0,1,0,1,0,0,2
1652,0,0,1,0,0.647887324,1,1,0,0,0,0,0,0,0,0.071144279,0.129286868,0,0,0,1,1,0,0,0,0,1,0,1
1653,1,1,1,0,0.901408451,1,1,0,1,1,0,1,1,1,0.900995025,0.815099238,0,0,1,0,1,0,0,1,0,0,0,2
1654,0,0,0,0,0.056338028,1,0,0,0,0,0,0,0,1,0.512437811,0.03528733,1,0,1,0,1,0,0,0,0,1,0,0
1655,0,0,1,0,0.704225352,1,1,0,0,0,0,1,1,1,0.760199005,0.55319063,1,0,1,0,1,0,0,0,0,1,0,0
1656,1,0,0,0,0.633802817,1,1,0,0,0,0,1,1,0,0.774129353,0.50550427,1,0,1,0,1,0,0,1,0,0,0,0
1657,1,0,0,0,0.112676056,1,1,0,0,0,0,0,0,1,0.583084577,0.074399954,0,0,1,0,1,0,0,0,0,1,0,0
1658,1,0,0,0,0.098591549,1,0,0,0,0,0,0,0,0,0.019900498,0.017984076,0,0,0,1,0,0,1,0,0,0,1,1
1659,0,0,0,0,0.183098592,1,1,0,0,0,0,0,0,1,0.065174129,0.034952689,0,0,0,1,0,1,0,0,1,0,0,1
1660,1,0,0,0,0.61971831,1,1,1,1,1,1,1,1,1,0.969154229,0.589279945,0,0,1,0,1,0,0,0,0,1,0,2
1661,1,0,0,0,0.098591549,1,1,0,0,0,0,0,0,1,0.560696517,0.06117009,0,0,1,0,1,0,0,0,1,0,0,0
1662,0,1,0,1,0.0,1,0,0,0,1,0,0,0,1,0.317412935,0.003617586,1,1,0,0,1,0,0,0,0,0,1,3
1663,0,0,1,1,0.915492958,1,0,1,1,1,0,1,1,1,0.844776119,0.809196861,0,0,1,0,0,1,0,1,0,0,0,2
1664,0,0,1,1,1.0,1,1,1,1,1,1,0,0,0,0.535820896,0.576719363,0,1,0,0,0,0,1,0,1,0,0,2
1665,1,0,1,0,0.563380282,1,1,1,1,1,1,1,1,1,0.948756219,0.528057928,1,0,1,0,1,0,0,1,0,0,0,2
1666,1,0,1,1,0.309859155,1,1,0,0,0,0,0,0,0,0.068159204,0.068387953,0,0,0,1,0,0,1,0,0,0,1,1
1667,1,0,0,0,0.394366197,1,0,0,0,0,0,1,0,1,0.603482587,0.272945996,1,0,1,0,1,0,0,0,0,1,0,0
1668,1,0,0,0,0.042253521,1,1,1,0,0,0,0,0,1,0.615920398,0.034739211,0,0,1,0,1,0,0,0,0,1,0,0
1669,0,0,1,1,0.070422535,1,1,0,0,0,0,0,0,0,0.071144279,0.015520425,0,0,0,1,0,0,1,0,0,0,1,1
1670,1,1,1,0,0.929577465,1,1,1,1,1,1,0,1,1,0.867164179,0.809693053,0,0,1,0,0,1,0,0,1,0,0,2
1671,0,1,0,1,0.084507042,1,0,0,0,0,0,0,0,1,0.273631841,0.037549042,0,1,0,0,1,0,0,0,0,0,1,3
1672,0,0,1,1,0.774647887,1,1,0,0,0,0,0,0,1,0.061691542,0.163033695,0,0,0,1,0,1,0,0,0,0,1,1
1673,1,0,1,0,1.0,1,1,0,0,0,0,0,0,0,0.067164179,0.211216247,0,0,0,1,0,0,1,0,1,0,0,1
1674,0,0,1,0,1.0,1,1,1,1,1,0,1,1,1,0.666666667,0.699780752,0,1,0,0,0,0,1,0,0,1,0,2
1675,0,0,1,1,0.309859155,1,0,0,0,0,0,0,0,0,0.013432836,0.047063236,0,0,0,1,0,0,1,0,1,0,0,1
1676,1,0,0,1,0.478873239,1,1,0,0,0,0,0,0,0,0.317412935,0.188847219,0,1,0,0,1,0,0,0,0,0,1,3
1677,0,1,1,0,0.366197183,1,0,0,0,0,0,0,0,1,0.52039801,0.222144011,0,0,1,0,1,0,0,0,0,1,0,0
1678,1,0,1,1,0.352112676,1,1,0,1,0,1,0,0,1,0.415920398,0.184323794,1,1,0,0,1,0,0,0,0,1,0,3
1679,0,0,1,1,0.154929577,1,1,0,0,0,0,0,0,0,0.081094527,0.034173783,0,0,0,1,0,1,0,0,0,0,1,1
1680,1,0,0,0,0.549295775,1,0,0,0,0,0,0,0,0,0.018905473,0.090705054,0,0,0,1,0,0,1,0,0,0,1,1
1681,0,0,1,1,0.084507042,0,0,1,1,1,0,1,1,0,0.4039801,0.051569351,0,1,0,0,1,0,0,0,0,0,1,3
1682,0,0,1,1,0.971830986,1,1,1,1,0,0,1,0,1,0.789054726,0.767395569,0,0,1,0,1,0,0,0,1,0,0,2
1683,0,0,1,1,0.830985915,1,0,0,0,0,0,0,0,0,0.013930348,0.131888991,0,0,0,1,0,0,1,0,1,0,0,1
1684,0,0,1,1,0.535211268,0,0,0,0,0,0,0,0,1,0.069651741,0.107194784,0,1,0,0,0,1,0,0,1,0,0,3
1685,0,0,1,0,1.0,1,1,1,1,1,1,1,1,0,0.95721393,0.964256866,0,0,1,0,0,0,1,0,1,0,0,2
1686,1,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0.163681592,0.001834757,1,1,0,0,1,0,0,0,0,1,0,3
1687,0,0,1,1,0.746478873,1,1,0,1,0,1,1,0,1,0.521890547,0.432864066,0,1,0,0,0,1,0,0,0,1,0,2
1688,0,0,0,0,0.028169014,1,1,0,0,0,0,0,1,1,0.667164179,0.028386799,1,0,1,0,1,0,0,0,0,1,0,0
1689,1,0,1,1,0.873239437,1,0,1,1,1,1,1,0,0,0.570149254,0.541085853,0,1,0,0,0,0,1,0,1,0,0,2
1690,0,0,1,1,0.985915493,1,1,0,1,0,1,0,0,1,0.662189055,0.707777521,0,0,1,0,0,0,1,0,0,1,0,2
1691,1,0,0,0,0.577464789,1,0,0,0,0,0,0,0,1,0.023880597,0.108389107,0,0,0,1,0,1,0,0,0,0,1,1
1692,0,0,0,0,0.647887324,1,0,0,0,0,0,0,0,0,0.021890547,0.106646665,0,0,0,1,0,0,1,1,0,0,0,1
1693,1,0,1,1,0.915492958,1,1,0,1,1,0,1,1,1,0.837810945,0.76117586,1,0,1,0,0,1,0,0,1,0,0,2
1694,1,0,1,0,0.281690141,1,1,1,0,1,0,1,1,1,0.85721393,0.251725133,1,0,1,0,1,0,0,1,0,0,0,0
1695,0,0,0,0,0.14084507,0,0,0,1,0,1,0,0,1,0.173134328,0.046884376,0,1,0,0,1,0,0,0,0,1,0,3
1696,0,0,0,1,0.0,1,1,0,0,1,0,1,1,1,0.810945274,0.009341103,1,0,1,0,1,0,0,0,0,1,0,0
1697,1,1,1,0,0.76056338,1,1,0,1,1,1,0,0,0,0.71840796,0.57996769,0,0,1,0,1,0,0,0,0,1,0,0
1698,0,0,0,0,0.957746479,1,1,0,1,1,1,1,0,1,0.790049751,0.775992384,0,0,1,0,0,0,1,0,1,0,0,2
1699,1,1,0,0,0.028169014,1,0,0,0,1,0,0,0,0,0.553233831,0.020493884,0,0,1,0,1,0,0,0,0,1,0,0
1700,0,0,0,0,0.042253521,1,0,0,0,1,1,1,1,1,0.558706468,0.032414032,1,1,0,0,1,0,0,0,0,1,0,3
1701,0,1,0,0,0.408450704,1,1,0,0,1,1,1,0,1,0.505970149,0.239453035,0,1,0,0,0,0,1,0,1,0,0,2
1702,1,0,0,0,0.056338028,1,1,0,0,1,1,0,0,1,0.641791045,0.046036234,0,0,1,0,1,0,0,0,0,1,0,0
